zip,settlement,short,latitude,longitude,cleaned_settlement
4413,Nyíregyháza,SZ,47.95,21.7167,nyíregyháza
4431,Nyíregyháza,SZ,47.95,21.7167,nyíregyháza
4432,Nyíregyháza,SZ,47.95,21.7167,nyíregyháza
4433,Nyíregyháza,SZ,47.95,21.7167,nyíregyháza
4434,Kálmánháza,SZ,47.8833,21.5833,kálmánháza
4435,Nyíregyháza,SZ,47.95,21.7167,nyíregyháza
4440,Tiszavasvári,SZ,47.9667,21.35,tiszavasvári
4441,Szorgalmatos,SZ,47.9667,21.4875,szorgalmatos
4444,Szorgalmatos,SZ,47.9667,21.4875,szorgalmatos
4445,Nagycserkesz,SZ,47.9667,21.5333,nagycserkesz
4446,Nagycserkesz,SZ,47.9667,21.5333,nagycserkesz
4447,Nagycserkesz,SZ,47.9667,21.5333,nagycserkesz
4450,Tiszalök,SZ,48.0167,21.3833,tiszalök
4455,Tiszadada,SZ,48.0333,21.25,tiszadada
4456,Tiszadob,SZ,48.0167,21.1667,tiszadob
4461,Nyírtelek,SZ,48.0167,21.6333,nyírtelek
4463,Tiszanagyfalu,SZ,48.1,21.4833,tiszanagyfalu
4464,Tiszaeszlár,SZ,48.05,21.4667,tiszaeszlár
4465,Rakamaz,SZ,48.1333,21.4667,rakamaz
4466,Timár,SZ,48.1667,21.4667,timár
4467,Szabolcs,SZ,48.1833,21.5,szabolcs
4468,Balsa,SZ,48.1833,21.55,balsa
4471,Gávavencsellő,SZ,48.1667,21.6,gávavencsellő
4472,Gávavencsellő,SZ,48.1667,21.6,gávavencsellő
4474,Tiszabercel,SZ,48.15,21.65,tiszabercel
4475,Paszab,SZ,48.15,21.6833,paszab
4481,Paszab,SZ,48.15,21.6833,paszab
4482,Kótaj,SZ,48.05,21.7167,kótaj
4483,Buj,SZ,48.1,21.65,buj
4484,Ibrány,SZ,48.1333,21.7167,ibrány
4485,Nagyhalász,SZ,48.1333,21.7667,nagyhalász
4486,Nagyhalász,SZ,48.1333,21.7667,nagyhalász
4487,Tiszatelek,SZ,48.2,21.8,tiszatelek
4488,Beszterec,SZ,48.15,21.85,beszterec
4491,Újdombrád,SZ,48.2333,21.9333,újdombrád
4492,Dombrád,SZ,48.2333,21.9333,dombrád
4493,Tiszakanyár,SZ,48.25,21.9667,tiszakanyár
4494,Kékcse,SZ,48.25,22.0,kékcse
4495,Döge,SZ,48.2667,22.0833,döge
4496,Szabolcsveresmart,SZ,48.3,22.0167,szabolcsveresmart
4501,Kemecse,SZ,48.0667,21.8,kemecse
4502,Vasmegyer,SZ,48.1167,21.8167,vasmegyer
4503,Tiszarád,SZ,48.1167,21.8,tiszarád
4511,Nyírbogdány,SZ,48.05,21.8833,nyírbogdány
4512,Nyírbogdány,SZ,48.05,21.8833,nyírbogdány
4515,Kék,SZ,48.1167,21.8833,kék
4516,Demecser,SZ,48.1167,21.9167,demecser
4517,Gégény,SZ,48.15,21.95,gégény
4521,Berkesz,SZ,48.1,21.9833,berkesz
4522,Nyírtass,SZ,48.1167,22.0333,nyírtass
4523,Pátroha,SZ,48.1667,22.0,pátroha
4524,Ajak,SZ,48.1833,22.0667,ajak
4525,Rétközberencs,SZ,48.2,22.0167,rétközberencs
4531,Nyírpazony,SZ,47.9833,21.8,nyírpazony
4532,Nyírtura,SZ,48.0167,21.8333,nyírtura
4533,Sényő,SZ,48.0,21.8833,sényő
4534,Székely,SZ,48.0667,21.95,székely
4535,Nyíribrony,SZ,48.0167,21.9667,nyíribrony
4536,Ramocsaháza,SZ,48.05,22.0,ramocsaháza
4537,Nyírkércs,SZ,48.0167,22.05,nyírkércs
4541,Nyírjákó,SZ,48.0333,22.0833,nyírjákó
4542,Petneháza,SZ,48.0667,22.0833,petneháza
4543,Laskod,SZ,48.05,22.05,laskod
4544,Nyírkarász,SZ,48.1,22.1,nyírkarász
4545,Gyulaháza,SZ,48.1333,22.1167,gyulaháza
4546,Anarcs,SZ,48.1833,22.1167,anarcs
4547,Szabolcsbáka,SZ,48.15,22.15,szabolcsbáka
4551,Szabolcsbáka,SZ,48.15,22.15,szabolcsbáka
4552,Napkor,SZ,47.9333,21.8833,napkor
4553,Apagy,SZ,47.9667,21.9333,apagy
4554,Nyírtét,SZ,48.0167,21.9333,nyírtét
4555,Levelek,SZ,47.9667,22.0,levelek
4556,Magy,SZ,47.9333,21.9833,magy
4557,Besenyőd,SZ,47.9667,22.0167,besenyőd
4558,Ófehértó,SZ,47.9333,22.05,ófehértó
4561,Baktalórántháza,SZ,48.0,22.0833,baktalórántháza
4562,Vaja,SZ,48.0,22.1667,vaja
4563,Rohod,SZ,48.0333,22.1333,rohod
4564,Nyírmada,SZ,48.0667,22.2,nyírmada
4565,Pusztadobos,SZ,48.0667,22.2333,pusztadobos
4566,Ilk,SZ,48.1167,22.2333,ilk
4567,Gemzse,SZ,48.1333,22.2,gemzse
4600,Kisvárda,SZ,48.2167,22.0833,kisvárda
4601,Kisvárda,SZ,48.2167,22.0833,kisvárda
4603,Kisvárda,SZ,48.2167,22.0833,kisvárda
4611,Jéke,SZ,48.2333,22.1667,jéke
4621,Fényeslitke,SZ,48.2667,22.1,fényeslitke
4622,Komoró,SZ,48.3,22.1167,komoró
4623,Tuzsér,SZ,48.35,22.1333,tuzsér
4624,Tiszabezdéd,SZ,48.3667,22.15,tiszabezdéd
4625,Győröcske,SZ,48.3833,22.15,győröcske
4625,Záhony,SZ,48.4167,22.1833,záhony
4627,Zsurk,SZ,48.4167,22.2167,zsurk
4628,Tiszaszentmárton,SZ,48.3833,22.2333,tiszaszentmárton
4631,Pap,SZ,48.2167,22.15,pap
4632,Nyírlövő,SZ,48.2,22.1833,nyírlövő
4633,Lövőpetri,SZ,48.1833,22.2,lövőpetri
4634,Aranyosapáti,SZ,48.2,22.2667,aranyosapáti
4635,Újkenéz,SZ,48.25,22.2333,újkenéz
4641,Mezőladány,SZ,48.2833,22.2167,mezőladány
4642,Tornyospálca,SZ,48.2667,22.1833,tornyospálca
4643,Benk,SZ,48.3,22.2333,benk
4644,Mándok,SZ,48.3167,22.2,mándok
4645,Tiszamogyorós,SZ,48.3167,22.2333,tiszamogyorós
4646,Eperjeske,SZ,48.35,22.2167,eperjeske
4700,Mátészalka,SZ,47.95,22.3333,mátészalka
4701,Mátészalka,SZ,47.95,22.3333,mátészalka
4702,Mátészalka,SZ,47.95,22.3333,mátészalka
4721,Szamoskér,SZ,48.0167,22.4167,szamoskér
4722,Nyírmeggyes,SZ,47.9167,22.2667,nyírmeggyes
4731,Tunyogmatolcs,SZ,47.9667,22.4667,tunyogmatolcs
4732,Cégénydányád,SZ,47.9333,22.55,cégénydányád
4733,Gyügye,SZ,47.9333,22.5667,gyügye
4734,Szamosújlak,SZ,47.9167,22.6,szamosújlak
4735,Hermánszeg,SZ,47.9,22.6333,hermánszeg
4735,Szamossályi,SZ,47.9,22.6167,szamossályi
4737,Darnó,SZ,47.9667,22.6667,darnó
4737,Kisnamény,SZ,47.95,22.7,kisnamény
4741,Jánkmajtis,SZ,47.95,22.65,jánkmajtis
4742,Csegöld,SZ,47.8875,22.6875,csegöld
4743,Csengersima,SZ,47.8667,22.7333,csengersima
4745,Szamosbecs,SZ,47.8667,22.7,szamosbecs
4746,Szamostatárfalva,SZ,47.8667,22.6667,szamostatárfalva
4751,Kocsord,SZ,47.95,22.3833,kocsord
4752,Győrtelek,SZ,47.9333,22.4333,győrtelek
4754,Géberjén,SZ,47.9333,22.4667,géberjén
4754,Fülpösdaróc,SZ,47.9333,22.5,fülpösdaróc
4755,Ököritófülpös,SZ,47.9167,22.5167,ököritófülpös
4756,Rápolt,SZ,47.9167,22.5667,rápolt
4761,Porcsalma,SZ,47.8833,22.5667,porcsalma
4762,Tyukod,SZ,47.85,22.55,tyukod
4763,Ura,SZ,47.8167,22.6167,ura
4764,Csengerújfalu,SZ,47.8,22.6333,csengerújfalu
4765,Komlódtótfalu,SZ,47.85,22.7,komlódtótfalu
4765,Csenger,SZ,47.8333,22.6833,csenger
4766,Pátyod,SZ,47.8667,22.6167,pátyod
4767,Szamosangyalos,SZ,47.8667,22.6667,szamosangyalos
4800,Vásárosnamény,SZ,48.1333,22.3167,vásárosnamény
4801,Vásárosnamény,SZ,48.1333,22.3167,vásárosnamény
4803,Vásárosnamény,SZ,48.1333,22.3167,vásárosnamény
4804,Vásárosnamény,SZ,48.1333,22.3167,vásárosnamény
4811,Kisvarsány,SZ,48.15,22.3,kisvarsány
4812,Nagyvarsány,SZ,48.1667,22.2833,nagyvarsány
4813,Gyüre,SZ,48.1833,22.2833,gyüre
4821,Ópályi,SZ,48.0,22.3167,ópályi
4822,Nyírparasznya,SZ,48.0333,22.2833,nyírparasznya
4823,Nagydobos,SZ,48.05,22.3167,nagydobos
4824,Szamosszeg,SZ,48.05,22.3667,szamosszeg
4826,Olcsva,SZ,48.0833,22.3333,olcsva
4831,Tiszaszalka,SZ,48.1833,22.3167,tiszaszalka
4832,Tiszavid,SZ,48.2,22.3,tiszavid
4833,Tiszaadony,SZ,48.2333,22.3,tiszaadony
4834,Tiszakerecseny,SZ,48.2667,22.3,tiszakerecseny
4835,Mátyus,SZ,48.2833,22.2833,mátyus
4836,Lónya,SZ,48.3167,22.2833,lónya
4841,Jánd,SZ,48.1167,22.3833,jánd
4842,Gulács,SZ,48.0833,22.4667,gulács
4843,Hetefejércse,SZ,48.1167,22.4833,hetefejércse
4844,Csaroda,SZ,48.1667,22.4667,csaroda
4845,Tákos,SZ,48.15,22.4333,tákos
4900,Fehérgyarmat,SZ,47.9833,22.5167,fehérgyarmat
4901,Fehérgyarmat,SZ,47.9833,22.5167,fehérgyarmat
4911,Nábrád,SZ,48.0,22.45,nábrád
4912,Kérsemjén,SZ,48.0167,22.4167,kérsemjén
4913,Panyola,SZ,48.05,22.4,panyola
4914,Olcsvaapáti,SZ,48.0833,22.35,olcsvaapáti
4921,Tivadar,SZ,48.0667,22.5167,tivadar
4921,Kisar,SZ,48.05,22.5167,kisar
4922,Nagyar,SZ,48.05,22.5667,nagyar
4931,Tarpa,SZ,48.1,22.5333,tarpa
4932,Márokpapi,SZ,48.15,22.5167,márokpapi
4933,Beregsurány,SZ,48.1667,22.55,beregsurány
4934,Beregdaróc,SZ,48.2,22.5333,beregdaróc
4935,Gelénes,SZ,48.2,22.45,gelénes
4936,Vámosatya,SZ,48.2,22.4167,vámosatya
4937,Barabás,SZ,48.2333,22.4333,barabás
4941,Penyige,SZ,47.9833,22.5667,penyige
4942,Mánd,SZ,48.0,22.6167,mánd
4942,Nemesborzova,SZ,47.9833,22.6333,nemesborzova
4943,Kömörő,SZ,48.0167,22.5833,kömörő
4944,Túristvándi,SZ,48.05,22.65,túristvándi
4945,Szatmárcseke,SZ,48.0833,22.6333,szatmárcseke
4946,Tiszakóród,SZ,48.1,22.7167,tiszakóród
4947,Tiszacsécse,SZ,48.1,22.75,tiszacsécse
4948,Milota,SZ,48.1,22.7833,milota
4951,Tiszabecs,SZ,48.1,22.8167,tiszabecs
4952,Uszka,SZ,48.0667,22.8667,uszka
4953,Magosliget,SZ,48.05,22.8667,magosliget
4954,Sonkád,SZ,48.05,22.75,sonkád
4955,Botpalád,SZ,48.0333,22.8,botpalád
4956,Kispalád,SZ,48.0167,22.8333,kispalád
4961,Zsarolyán,SZ,47.95,22.6,zsarolyán
4962,Nagyszekeres,SZ,47.9667,22.6167,nagyszekeres
4963,Kisszekeres,SZ,47.9667,22.6333,kisszekeres
4964,Fülesd,SZ,48.0167,22.6833,fülesd
4965,Kölcse,SZ,48.05,22.7167,kölcse
4966,Vámosoroszi,SZ,47.9833,22.6833,vámosoroszi
4967,Csaholc,SZ,47.9833,22.7333,csaholc
4968,Túrricse,SZ,47.9667,22.7667,túrricse
4969,Tisztaberek,SZ,47.95,22.8,tisztaberek
4971,Rozsály,SZ,47.9167,22.8,rozsály
4972,Gacsály,SZ,47.9333,22.7667,gacsály
4973,Császló,SZ,47.9167,22.7333,császló
4974,Zajta,SZ,47.9,22.8,zajta
4975,Méhtelek,SZ,47.9333,22.85,méhtelek
4976,Garbolc,SZ,47.95,22.8667,garbolc
4977,Kishódos,SZ,47.9667,22.8333,kishódos
4977,Nagyhódos,SZ,47.9667,22.85,nagyhódos
5000,Szolnok,JN,47.1833,20.2,szolnok
5001,Szolnok,JN,47.1833,20.2,szolnok
5002,Szolnok,JN,47.1833,20.2,szolnok
5003,Szolnok,JN,47.1833,20.2,szolnok
5004,Szolnok,JN,47.1833,20.2,szolnok
5005,Szolnok,JN,47.1833,20.2,szolnok
5006,Szolnok,JN,47.1833,20.2,szolnok
5007,Szolnok,JN,47.1833,20.2,szolnok
5008,Szolnok,JN,47.1833,20.2,szolnok
5009,Szolnok,JN,47.1833,20.2,szolnok
5051,Zagyvarékas,JN,47.2667,20.1333,zagyvarékas
5052,Újszász,JN,47.3,20.0833,újszász
5053,Szászberek,JN,47.3167,20.1,szászberek
5054,Jászalsószentgyörgy,JN,47.3667,20.1,jászalsószentgyörgy
5055,Jászladány,JN,47.3667,20.1667,jászladány
5061,Tiszasüly,JN,47.3833,20.4,tiszasüly
5062,Kőtelek,JN,47.3333,20.45,kőtelek
5063,Hunyadfalva,JN,47.3167,20.3833,hunyadfalva
5064,Csataszög,JN,47.2833,20.4,csataszög
5065,Nagykörű,JN,47.2667,20.45,nagykörű
5071,Besenyszög,JN,47.3,20.2667,besenyszög
5081,Szajol,JN,47.1833,20.3,szajol
5082,Tiszatenyő,JN,47.1333,20.3833,tiszatenyő
5083,Kengyel,JN,47.0833,20.3333,kengyel
5084,Rákócziújfalu,JN,47.0667,20.2667,rákócziújfalu
5085,Rákóczifalva,JN,47.0833,20.2333,rákóczifalva
5091,Tószeg,JN,47.1,20.15,tószeg
5092,Tiszavárkony,JN,47.0667,20.1833,tiszavárkony
5093,Vezseny,JN,47.0333,20.2167,vezseny
5094,Tiszajenő,JN,47.0333,20.15,tiszajenő
5095,Tiszajenő,JN,47.0333,20.15,tiszajenő
5100,Jászberény,JN,47.5,19.9167,jászberény
5101,Jászberény,JN,47.5,19.9167,jászberény
5102,Jászberény,JN,47.5,19.9167,jászberény
5111,Jászfelsőszentgyörgy,JN,47.5,19.8,jászfelsőszentgyörgy
5121,Jászjákóhalma,JN,47.5167,20.0,jászjákóhalma
5122,Jászdózsa,JN,47.5667,20.0167,jászdózsa
5123,Jászárokszállás,JN,47.6333,19.9833,jászárokszállás
5124,Jászágó,JN,47.6,19.8667,jászágó
5125,Pusztamonostor,JN,47.55,19.8,pusztamonostor
5126,Jászfényszaru,JN,47.5667,19.7167,jászfényszaru
5130,Jászapáti,JN,47.5167,20.15,jászapáti
5131,Jászapáti,JN,47.5167,20.15,jászapáti
5135,Jászivány,JN,47.5333,20.25,jászivány
5136,Jászszentandrás,JN,47.5833,20.1833,jászszentandrás
5137,Jászkisér,JN,47.45,20.2167,jászkisér
5141,Jásztelek,JN,47.4833,20.0,jásztelek
5142,Alattyán,JN,47.4333,20.05,alattyán
5143,Jánoshida,JN,47.3833,20.0667,jánoshida
5144,Jászboldogháza,JN,47.3667,20.0,jászboldogháza
5152,Jászboldogháza,JN,47.3667,20.0,jászboldogháza
5200,Törökszentmiklós,JN,47.1833,20.4167,törökszentmiklós
5201,Törökszentmiklós,JN,47.1833,20.4167,törökszentmiklós
5211,Tiszapüspöki,JN,47.2167,20.3167,tiszapüspöki
5212,Tiszapüspöki,JN,47.2167,20.3167,tiszapüspöki
5213,Tiszapüspöki,JN,47.2167,20.3167,tiszapüspöki
5222,Örményes,JN,47.2,20.5833,örményes
5231,Fegyvernek,JN,47.2667,20.5333,fegyvernek
5232,Tiszabő,JN,47.3,20.4833,tiszabő
5233,Tiszagyenda,JN,47.3833,20.5167,tiszagyenda
5234,Tiszaroff,JN,47.4,20.45,tiszaroff
5235,Tiszabura,JN,47.45,20.4667,tiszabura
5241,Abádszalók,JN,47.4667,20.6,abádszalók
5243,Tiszaderzs,JN,47.5167,20.65,tiszaderzs
5244,Tiszaszőlős,JN,47.6167,20.7667,tiszaszőlős
5300,Karcag,JN,47.3167,20.9333,karcag
5301,Karcag,JN,47.3167,20.9333,karcag
5302,Karcag,JN,47.3167,20.9333,karcag
5309,Berekfürdő,JN,47.3833,20.85,berekfürdő
5310,Kisújszállás,JN,47.2167,20.7667,kisújszállás
5311,Kisújszállás,JN,47.2167,20.7667,kisújszállás
5321,Kunmadaras,JN,47.4333,20.8,kunmadaras
5322,Tiszaszentimre,JN,47.4833,20.7333,tiszaszentimre
5323,Tiszaszentimre,JN,47.4833,20.7333,tiszaszentimre
5324,Tomajmonostora,JN,47.4333,20.7167,tomajmonostora
5331,Kenderes,JN,47.25,20.6833,kenderes
5340,Kunhegyes,JN,47.3667,20.6333,kunhegyes
5341,Kunhegyes,JN,47.3667,20.6333,kunhegyes
5349,Kunhegyes,JN,47.3667,20.6333,kunhegyes
5350,Tiszafüred,JN,47.6167,20.7667,tiszafüred
5351,Tiszafüred,JN,47.6167,20.7667,tiszafüred
5358,Tiszafüred,JN,47.6167,20.7667,tiszafüred
5359,Tiszafüred,JN,47.6167,20.7667,tiszafüred
5361,Tiszaigar,JN,47.5333,20.8,tiszaigar
5362,Tiszaörs,JN,47.5167,20.8333,tiszaörs
5363,Nagyiván,JN,47.4833,20.9333,nagyiván
5400,Mezőtúr,JN,47.0,20.6333,mezőtúr
5401,Mezőtúr,JN,47.0,20.6333,mezőtúr
5403,Mezőtúr,JN,47.0,20.6333,mezőtúr
5404,Mezőtúr,JN,47.0,20.6333,mezőtúr
5411,Kétpó,JN,47.0833,20.4667,kétpó
5412,Kuncsorba,JN,47.1333,20.5667,kuncsorba
5420,Túrkeve,JN,47.1,20.75,túrkeve
5421,Túrkeve,JN,47.1,20.75,túrkeve
5430,Tiszaföldvár,JN,46.9833,20.25,tiszaföldvár
5431,Tiszaföldvár,JN,46.9833,20.25,tiszaföldvár
5432,Tiszaföldvár,JN,46.9833,20.25,tiszaföldvár
5435,Martfű,JN,47.0167,20.2833,martfű
5440,Kunszentmárton,JN,46.8333,20.2833,kunszentmárton
5441,Kunszentmárton,JN,46.8333,20.2833,kunszentmárton
5449,Kunszentmárton,JN,46.8333,20.2833,kunszentmárton
5451,Öcsöd,JN,46.9,20.4,öcsöd
5452,Mesterszállás,JN,46.95,20.4333,mesterszállás
5453,Mezőhék,JN,47.0,20.4,mezőhék
5461,Mezőhék,JN,47.0,20.4,mezőhék
5462,Cibakháza,JN,46.9667,20.2,cibakháza
5463,Nagyrév,JN,46.95,20.15,nagyrév
5464,Tiszainoka,JN,46.9,20.15,tiszainoka
5465,Cserkeszőlő,JN,46.8667,20.1833,cserkeszőlő
5471,Tiszakürt,JN,46.8833,20.1167,tiszakürt
5473,Tiszaug,JN,46.8333,20.1542,tiszaug
5474,Tiszasas,JN,46.8167,20.0833,tiszasas
5475,Csépa,JN,46.8,20.1333,csépa
5476,Szelevény,JN,46.8333,20.2833,szelevény
5500,Gyomaendrőd,BE,46.9333,20.8333,gyomaendrőd
5501,Gyomaendrőd,BE,46.9333,20.8333,gyomaendrőd
5502,Gyomaendrőd,BE,46.9333,20.8333,gyomaendrőd
5510,Dévaványa,BE,47.0333,20.9667,dévaványa
5515,Ecsegfalva,BE,47.15,20.9167,ecsegfalva
5516,Körösladány,BE,46.9667,21.0833,körösladány
5520,Szeghalom,BE,47.0333,21.1667,szeghalom
5521,Szeghalom,BE,47.0333,21.1667,szeghalom
5525,Füzesgyarmat,BE,47.1,21.2167,füzesgyarmat
5526,Kertészsziget,BE,47.15,21.0667,kertészsziget
5527,Bucsa,BE,47.2,21.0,bucsa
5530,Vésztő,BE,46.9167,21.2667,vésztő
5534,Okány,BE,46.9,21.35,okány
5536,Körösújfalu,BE,46.9667,21.4,körösújfalu
5537,Zsadány,BE,46.9167,21.5,zsadány
5538,Biharugra,BE,46.9667,21.6,biharugra
5539,Körösnagyharsány,BE,47.0,21.65,körösnagyharsány
5540,Szarvas,BE,46.8667,20.55,szarvas
5541,Szarvas,BE,46.8667,20.55,szarvas
5551,Csabacsűd,BE,46.8333,20.65,csabacsűd
5552,Kardos,BE,46.8167,20.7708,kardos
5553,Kondoros,BE,46.7667,20.8,kondoros
5555,Hunya,BE,46.8167,20.85,hunya
5556,Örménykút,BE,46.85,20.7833,örménykút
5561,Békésszentandrás,BE,46.8667,20.4833,békésszentandrás
5600,Békéscsaba,BE,46.6833,21.1,békéscsaba
5601,Békéscsaba,BE,46.6833,21.1,békéscsaba
5602,Békéscsaba,BE,46.6833,21.1,békéscsaba
5603,Békéscsaba,BE,46.6833,21.1,békéscsaba
5604,Békéscsaba,BE,46.6833,21.1,békéscsaba
5605,Békéscsaba,BE,46.6833,21.1,békéscsaba
5609,Csabaszabadi,BE,46.6833,21.0833,csabaszabadi
5621,Csárdaszállás,BE,46.8667,20.9333,csárdaszállás
5622,Köröstarcsa,BE,46.8833,21.0333,köröstarcsa
5623,Köröstarcsa,BE,46.8833,21.0333,köröstarcsa
5624,Doboz,BE,46.7333,21.25,doboz
5630,Békés,BE,46.7667,21.1333,békés
5631,Békés,BE,46.7667,21.1333,békés
5641,Tarhos,BE,46.8167,21.2167,tarhos
5643,Bélmegyer,BE,46.8667,21.1833,bélmegyer
5650,Mezőberény,BE,46.8167,21.0333,mezőberény
5661,Újkígyós,BE,46.5833,21.0333,újkígyós
5662,Csanádapáca,BE,46.55,20.8833,csanádapáca
5663,Medgyesbodzás,BE,46.5167,20.9667,medgyesbodzás
5664,Medgyesbodzás,BE,46.5167,20.9667,medgyesbodzás
5665,Pusztaottlaka,BE,46.55,20.9833,pusztaottlaka
5666,Medgyesegyháza,BE,46.5,21.0333,medgyesegyháza
5667,Magyarbánhegyes,BE,46.45,20.9667,magyarbánhegyes
5668,Nagybánhegyes,BE,46.4667,20.9,nagybánhegyes
5671,Nagybánhegyes,BE,46.4667,20.9,nagybánhegyes
5672,Murony,BE,46.7667,21.05,murony
5673,Kamut,BE,46.7667,20.9833,kamut
5674,Kétsoprony,BE,46.7167,20.8667,kétsoprony
5675,Telekgerendás,BE,46.65,20.9667,telekgerendás
5700,Gyula,BE,46.6474,21.2773,gyula
5701,Gyula,BE,46.65,21.2833,gyula
5702,Gyula,BE,46.65,21.2833,gyula
5703,Gyula,BE,46.65,21.2833,gyula
5711,Gyula,BE,46.65,21.2833,gyula
5712,Szabadkígyós,BE,46.6167,21.1,szabadkígyós
5720,Sarkad,BE,46.75,21.3833,sarkad
5721,Sarkad,BE,46.75,21.3833,sarkad
5722,Sarkad,BE,46.75,21.3833,sarkad
5725,Kötegyán,BE,46.7333,21.4833,kötegyán
5726,Méhkerék,BE,46.7833,21.45,méhkerék
5727,Újszalonta,BE,46.8,21.5,újszalonta
5731,Sarkadkeresztúr,BE,46.8,21.3833,sarkadkeresztúr
5732,Mezőgyán,BE,46.8667,21.5333,mezőgyán
5734,Geszt,BE,46.8833,21.5833,geszt
5741,Kétegyháza,BE,46.5333,21.1833,kétegyháza
5742,Elek,BE,46.5333,21.25,elek
5743,Lőkösháza,BE,46.4333,21.2333,lőkösháza
5744,Kevermes,BE,46.4167,21.1833,kevermes
5745,Dombiratos,BE,46.4167,21.1167,dombiratos
5746,Kunágota,BE,46.4333,21.05,kunágota
5747,Almáskamarás,BE,46.4667,21.1,almáskamarás
5751,Nagykamarás,BE,46.4667,21.1167,nagykamarás
5752,Nagykamarás,BE,46.4667,21.1167,nagykamarás
5800,Mezőkovácsháza,BE,46.4,20.9167,mezőkovácsháza
5801,Mezőkovácsháza,BE,46.4,20.9167,mezőkovácsháza
5802,Mezőkovácsháza,BE,46.4,20.9167,mezőkovácsháza
5811,Végegyháza,BE,46.3833,20.8667,végegyháza
5820,Mezőhegyes,BE,46.3167,20.8167,mezőhegyes
5830,Battonya,BE,46.2833,21.0167,battonya
5836,Dombegyház,BE,46.3333,21.1333,dombegyház
5837,Kisdombegyház,BE,46.3667,21.1,kisdombegyház
5838,Magyardombegyház,BE,46.3833,21.0667,magyardombegyház
5900,Orosháza,BE,46.5667,20.6667,orosháza
5901,Orosháza,BE,46.5667,20.6667,orosháza
5902,Orosháza,BE,46.5667,20.6667,orosháza
5903,Orosháza,BE,46.5667,20.6667,orosháza
5904,Orosháza,BE,46.5667,20.6667,orosháza
5905,Orosháza,BE,46.5667,20.6667,orosháza
5919,Pusztaföldvár,BE,46.5333,20.8,pusztaföldvár
5920,Csorvás,BE,46.6333,20.8333,csorvás
5925,Gerendás,BE,46.6,20.8667,gerendás
5931,Nagyszénás,BE,46.6833,20.6667,nagyszénás
5932,Gádoros,BE,46.6667,20.6,gádoros
5940,Tótkomlós,BE,46.4167,20.7333,tótkomlós
5945,Kardoskút,BE,46.4833,20.6667,kardoskút
5946,Békéssámson,BE,46.4167,20.6333,békéssámson
5948,Kaszaper,BE,46.4667,20.8333,kaszaper
6000,Kecskemét,BK,46.9,19.7833,kecskemét
6001,Kecskemét,BK,46.9,19.7833,kecskemét
6002,Kecskemét,BK,46.9,19.7833,kecskemét
6003,Kecskemét,BK,46.9,19.7833,kecskemét
6004,Kecskemét,BK,46.9,19.7833,kecskemét
6005,Kecskemét,BK,46.9,19.7833,kecskemét
6006,Kecskemét,BK,46.9,19.7833,kecskemét
6007,Kecskemét,BK,46.9,19.7833,kecskemét
6008,Kecskemét,BK,46.9,19.7833,kecskemét
6010,Kecskemét,BK,46.9,19.7833,kecskemét
6031,Szentkirály,BK,46.9167,19.9333,szentkirály
6032,Nyárlőrinc,BK,46.8622,19.8733,nyárlőrinc
6033,Városföld,BK,46.8167,19.7667,városföld
6034,Helvécia,BK,46.8333,19.6167,helvécia
6035,Ballószög,BK,46.8667,19.5833,ballószög
6041,Kerekegyháza,BK,46.9372,19.4781,kerekegyháza
6042,Fülöpháza,BK,46.8833,19.4167,fülöpháza
6043,Kunbaracs,BK,46.9833,19.4167,kunbaracs
6044,Kunbaracs,BK,46.9833,19.4167,kunbaracs
6045,Ladánybene,BK,47.0333,19.45,ladánybene
6050,Lajosmizse,BK,47.0167,19.55,lajosmizse
6055,Felsőlajos,BK,47.0667,19.5167,felsőlajos
6060,Tiszakécske,BK,46.9333,20.1,tiszakécske
6061,Tiszakécske,BK,46.9333,20.1,tiszakécske
6062,Tiszakécske,BK,46.9333,20.1,tiszakécske
6063,Tiszakécske,BK,46.9333,20.1,tiszakécske
6064,Tiszaug,BK,46.8515,20.0553,tiszaug
6065,Lakitelek,BK,46.8761,19.9889,lakitelek
6066,Tiszaalpár,BK,46.8217,19.9842,tiszaalpár
6067,Tiszaalpár,BK,46.8217,19.9842,tiszaalpár
6070,Izsák,BK,46.8014,19.3547,izsák
6075,Páhi,BK,46.7167,19.4,páhi
6076,Ágasegyháza,BK,46.8333,19.45,ágasegyháza
6077,Orgovány,BK,46.7486,19.4736,orgovány
6078,Jakabszállás,BK,46.7603,19.6072,jakabszállás
6080,Szabadszállás,BK,46.8728,19.2242,szabadszállás
6085,Fülöpszállás,BK,46.8178,19.2386,fülöpszállás
6086,Szalkszentmárton,BK,46.9742,19.02,szalkszentmárton
6087,Dunavecse,BK,46.9167,18.9833,dunavecse
6088,Apostag,BK,46.8833,18.95,apostag
6090,Kunszentmiklós,BK,47.0333,19.1333,kunszentmiklós
6093,Kunszentmiklós,BK,47.0333,19.1333,kunszentmiklós
6096,Kunpeszér,BK,47.0667,19.2833,kunpeszér
6097,Kunadacs,BK,46.95,19.3167,kunadacs
6098,Tass,BK,47.0167,19.0333,tass
6100,Kiskunfélegyháza,BK,46.7136,19.8522,kiskunfélegyháza
6101,Kiskunfélegyháza,BK,46.7136,19.8522,kiskunfélegyháza
6102,Kiskunfélegyháza,BK,46.7136,19.8522,kiskunfélegyháza
6111,Gátér,BK,46.6833,19.9667,gátér
